model,scenario_id,modalities,rho,location,sample_count,accuracy,macro_f1,mae,pearson,selection_score,delta_accuracy,delta_macro_f1,delta_mae,delta_pearson,delta_selection_score
B0-WCE,audio_r0.1_early,audio,0.1,early,728,0.6456043956043956,0.6039545367307048,0.6157253428495356,0.6368110329028662,0.7413358895779028,0.0,0.0,-4.6651017248322546e-05,2.5222084234610698e-05,5.09655291469624e-06
B0-WCE,audio_r0.1_middle,audio,0.1,middle,728,0.6456043956043956,0.6039545367307048,0.6161728215424324,0.6366629498655197,0.7412987342526971,0.0,0.0,0.0004008276756484186,-0.00012286095311186962,-3.2058772290954884e-05
B0-WCE,audio_r0.1_late,audio,0.1,late,728,0.6456043956043956,0.6039545367307048,0.6162236296101012,0.6367019063206956,0.7413014868067744,0.0,0.0,0.0004516357433173024,-8.390449793604926e-05,-2.930621821362056e-05
B0-WCE,audio_r0.2_early,audio,0.2,early,728,0.6456043956043956,0.6039545367307048,0.6155635600060143,0.6368829335951338,0.7413516181162495,0.0,0.0,-0.0002084338607696301,9.712277650220091e-05,2.082509126144494e-05
B0-WCE,audio_r0.2_middle,audio,0.2,middle,728,0.646978021978022,0.6054088301987463,0.6161805331338566,0.6366518249919053,0.7420040022876029,0.0013736263736263687,0.0014542934680414898,0.00040853926707262733,-0.00013398582672630166,0.0006732092626148267
B0-WCE,audio_r0.2_late,audio,0.2,late,728,0.6456043956043956,0.6039545367307048,0.6162276143965485,0.6366597533264153,0.7412960516497208,0.0,0.0,0.00045562052976455547,-0.0001260574922162805,-3.4741375267266505e-05
B0-WCE,audio_r0.3_early,audio,0.3,early,728,0.646978021978022,0.6054088301987463,0.6154287427274899,0.6369137720411777,0.7420680702690272,0.0013736263736263687,0.0014542934680414898,-0.00034325113929400963,0.00012796122254610243,0.0007372772440391584
B0-WCE,audio_r0.3_middle,audio,0.3,middle,728,0.646978021978022,0.6062460131307401,0.6162602923513687,0.6366376217219959,0.742208199311133,0.0013736263736263687,0.0022914764000353527,0.0004882984845847593,-0.00014818909663572022,0.0008774062861449661
B0-WCE,audio_r0.3_late,audio,0.3,late,728,0.6442307692307693,0.6018626758461068,0.6162027919224904,0.6366862482258618,0.7404340259673479,-0.0013736263736263687,-0.002091860884598007,0.00043079805570644947,-9.95625927697752e-05,-0.0008967670576401909
B0-WCE,audio_r0.4_early,audio,0.4,early,728,0.646978021978022,0.6054088301987463,0.6155188656923781,0.6369192188470967,0.7420649959962301,0.0013736263736263687,0.0014542934680414898,-0.0002531281744058145,0.00013340802846506516,0.0007342029712420484
B0-WCE,audio_r0.4_middle,audio,0.4,middle,728,0.646978021978022,0.6062830595106427,0.6165014612590792,0.6366265854896949,0.742206032672583,0.0013736263736263687,0.0023285227799378916,0.000729467392295291,-0.0001592253289367518,0.0008752396475949498
B0-WCE,audio_r0.4_late,audio,0.4,late,728,0.6442307692307693,0.6018626758461068,0.6161433506685381,0.6367094597082265,0.7404394041215583,-0.0013736263736263687,-0.002091860884598007,0.0003713568017541524,-7.635111040515952e-05,-0.0008913889034297684
B0-WCE,audio_r0.5_early,audio,0.5,early,728,0.646978021978022,0.6054088301987463,0.6160092242727322,0.6368222028814776,0.742032437393013,0.0013736263736263687,0.0014542934680414898,0.00023723040594825218,3.639206284600238e-05,0.0007016443680248896
B0-WCE,audio_r0.5_middle,audio,0.5,middle,728,0.646978021978022,0.6062830595106427,0.6165254232013128,0.636623010618978,0.7422045873994837,0.0013736263736263687,0.0023285227799378916,0.0007534293345288212,-0.00016280019965364545,0.00087379437449564
B0-WCE,audio_r0.5_late,audio,0.5,late,728,0.6442307692307693,0.6018626758461068,0.6165608381545478,0.6365362709344113,0.7404003602129142,-0.0013736263736263687,-0.002091860884598007,0.0007888442877638235,-0.0002495398842202734,-0.0009304328120738337
B0-WCE,vision_r0.1_early,vision,0.1,early,728,0.6456043956043956,0.603141256502601,0.6158954270368258,0.6368253221389084,0.741127268834245,0.0,-0.0008132802281037854,0.00012343317004182008,3.951132027679716e-05,-0.00020352419074309847
B0-WCE,vision_r0.1_middle,vision,0.1,middle,728,0.6456043956043956,0.6045307078526424,0.6148000028250473,0.6375960673257609,0.7416166174956027,0.0,0.0005761711219376409,-0.0009719910417366195,0.0008102565071292922,0.00028582447061464844
B0-WCE,vision_r0.1_late,vision,0.1,late,728,0.6442307692307693,0.6018626758461068,0.615927587391215,0.6363460906954838,0.7404029731315205,-0.0013736263736263687,-0.002091860884598007,0.00015559352443106356,-0.0004397201231478576,-0.0009278198934675741
B0-WCE,vision_r0.2_early,vision,0.2,early,728,0.6442307692307693,0.6036974701531076,0.6170709864543444,0.6354449459610261,0.740701386988833,-0.0013736263736263687,-0.0002570665775971648,0.001298992587560499,-0.0013408648576055393,-0.0006294060361550224
B0-WCE,vision_r0.2_middle,vision,0.2,middle,728,0.6456043956043956,0.6036418703085369,0.6149069364899054,0.6380362058052995,0.7414449698501495,0.0,-0.0003126664221678732,-0.0008650573768785863,0.001250394986667902,0.00011417682516146055
B0-WCE,vision_r0.2_late,vision,0.2,late,728,0.6483516483516484,0.6073487095959006,0.6154657202813734,0.6370210808084746,0.7429083195762226,0.0027472527472527375,0.0033941728651958325,-0.0003062735854105769,0.00023526998984302328,0.0015775265512345538
B0-WCE,vision_r0.3_early,vision,0.3,early,728,0.6428571428571429,0.6022499124662349,0.6186905384247938,0.6337041945591847,0.7397110157163761,-0.0027472527472527375,-0.0017046242644698228,0.0029185445580098834,-0.0030816162594469176,-0.0016197773086119582
B0-WCE,vision_r0.3_middle,vision,0.3,middle,728,0.6428571428571429,0.6007111755553012,0.6146244673713387,0.6387163001318477,0.7401222643124529,-0.0027472527472527375,-0.0032433611754035807,-0.0011475264954452502,0.0019304893132160439,-0.001208528712535184
B0-WCE,vision_r0.3_late,vision,0.3,late,728,0.646978021978022,0.6059279366534658,0.6157718565734615,0.6365716599001443,0.7421407864548291,0.0013736263736263687,0.001973399922761021,-1.3729332248857418e-07,-0.00021415091848731027,0.000809993429841005
B0-WCE,vision_r0.4_early,vision,0.4,early,728,0.6456043956043956,0.6066531055861932,0.6198712470787731,0.632429054762126,0.7412900385146308,0.0,0.00269856885548847,0.004099253211989118,-0.004356756056505651,-4.0754510357232654e-05
B0-WCE,vision_r0.4_middle,vision,0.4,middle,728,0.6428571428571429,0.6007728255411279,0.6151680121413217,0.6385620273984304,0.7400957450184831,-0.0027472527472527375,-0.0031817111895768857,-0.000603981725462277,0.0017762165797987617,-0.0012350480065049796
B0-WCE,vision_r0.4_late,vision,0.4,late,728,0.6497252747252747,0.6090974740511911,0.6150484352710319,0.6371937892164303,0.7437278927098772,0.004120879120879106,0.005142937320486318,-0.0007235585957520163,0.0004079783977987139,0.0023970996848891035
B0-WCE,vision_r0.5_early,vision,0.5,early,728,0.646978021978022,0.6077504897108992,0.6206870501461837,0.631876282303509,0.7418047027874113,0.0013736263736263687,0.003795952980194417,0.00491505627939981,-0.004909528515122608,0.00047390976242323024
B0-WCE,vision_r0.5_middle,vision,0.5,middle,728,0.6442307692307693,0.6053000696977052,0.6162435004518336,0.6378893255820424,0.7414420629110475,-0.0013736263736263687,0.0013455329670004623,0.0004715065850496858,0.0011035147634107512,0.00011126988605947297
B0-WCE,vision_r0.5_late,vision,0.5,late,728,0.6483516483516484,0.609908783355923,0.6140712407202675,0.6374451566891014,0.7436594508163527,0.0027472527472527375,0.005954246625218262,-0.0017007531465164094,0.0006593458704697852,0.0023286577913645967
B0-WCE,text+audio_r0.3_early,text+audio,0.3,early,728,0.6318681318681318,0.5927703416873005,0.6247773892450873,0.6218820632000871,0.7328624850703237,-0.013736263736263798,-0.011184195043404288,0.00900539537830336,-0.014903747618544516,-0.008468307954664356
B0-WCE,text+audio_r0.3_middle,text+audio,0.3,middle,728,0.6497252747252747,0.6178794663580894,0.6128152717559875,0.6269615804361669,0.7447374131688624,0.004120879120879106,0.013924929627384675,-0.0029567221107964503,-0.009824230382464716,0.0034066201438743837
B0-WCE,text+audio_r0.3_late,text+audio,0.3,late,728,0.6401098901098901,0.5959938364560603,0.6276310662288669,0.6292215671639482,0.7365273331107783,-0.005494505494505586,-0.007960700274644461,0.011859072362082945,-0.007564243654683445,-0.004803459914209718
B0-WCE,text+vision_r0.3_early,text+vision,0.3,early,728,0.6318681318681318,0.5903467130402498,0.6285425166312891,0.6186267924692009,0.7316927887594418,-0.013736263736263798,-0.01360782369045499,0.012770522764505188,-0.018159018349430678,-0.009638004265546285
B0-WCE,text+vision_r0.3_middle,text+vision,0.3,middle,728,0.6442307692307693,0.6115101758488795,0.6118033329270535,0.6284293117473865,0.7419970946997082,-0.0013736263736263687,0.007555639118174695,-0.003968660939730473,-0.008356499071245138,0.0006663016747201489
B0-WCE,text+vision_r0.3_late,text+vision,0.3,late,728,0.6414835164835165,0.5982267907162866,0.6268160025957603,0.6289853797537185,0.7374334158276755,-0.004120879120879106,-0.005727746014418167,0.011044008728976373,-0.007800431064913127,-0.003897377197312535
B0-WCE,audio+vision_r0.3_early,audio+vision,0.3,early,728,0.6428571428571429,0.6020883047651968,0.6183524232378209,0.6338329828749873,0.7397008004633825,-0.0027472527472527375,-0.0018662319655079473,0.002580429371036974,-0.002952827943644265,-0.0016299925616055644
B0-WCE,audio+vision_r0.3_middle,audio+vision,0.3,middle,728,0.6428571428571429,0.6005382038761439,0.614834714808839,0.6386310431559024,0.7400596039607745,-0.0027472527472527375,-0.0034163328545608884,-0.0009372790579449397,0.0018452323372707413,-0.0012711890642135293
B0-WCE,audio+vision_r0.3_late,audio+vision,0.3,late,728,0.646978021978022,0.6059279366534658,0.6162454401255473,0.6364699520489339,0.7421083403254242,0.0013736263736263687,0.001973399922761021,0.00047344625876333257,-0.0003158587696977522,0.00077754730043611
B1-WCE,clean,none,0.0,clean,728,0.6236263736263736,0.6038055930529048,0.6144671915610741,0.6500497749593888,0.7375114138913652,0.0,0.0,0.0,0.0,0.0
B1-WCE,text_r0.1_early,text,0.1,early,728,0.6181318681318682,0.5986637629443045,0.6121109900791403,0.6499615657630288,0.7349394789027909,-0.005494505494505475,-0.005141830108600365,-0.0023562014819338284,-8.820919635998958e-05,-0.0025719349885743314
B1-WCE,text_r0.1_middle,text,0.1,middle,728,0.6153846153846154,0.5963853770186612,0.6189004071773245,0.6420479164369863,0.7324109706897206,-0.008241758241758212,-0.0074202160342435874,0.00443321561625043,-0.008001858522402427,-0.0051004432016446
B1-WCE,text_r0.1_late,text,0.1,late,728,0.6318681318681318,0.6127670517358078,0.6163414108597642,0.6470095223928124,0.7413540940809297,0.008241758241758212,0.00896145868290299,0.0018742192986901385,-0.0030402525665763624,0.0038426801895644624
B1-WCE,text_r0.2_early,text,0.2,early,728,0.6153846153846154,0.5953052406940946,0.6151060302956746,0.6406562426851753,0.7321250764263381,-0.008241758241758212,-0.008500352358810193,0.0006388387346004665,-0.009393532274213467,-0.005386337465027147
B1-WCE,text_r0.2_middle,text,0.2,middle,728,0.6016483516483516,0.5827836533670052,0.6173846875573252,0.6334155860865772,0.724560587533106,-0.02197802197802201,-0.021021939685899604,0.0029174959962511293,-0.01663418887281154,-0.012950826358259171
B1-WCE,text_r0.2_late,text,0.2,late,728,0.6153846153846154,0.5971380659995106,0.6212666538636108,0.6398182696737605,0.7322218434776011,-0.008241758241758212,-0.00666752705339424,0.006799462302536696,-0.010231505285628217,-0.0052895704137641
B1-WCE,text_r0.3_early,text,0.3,early,728,0.603021978021978,0.5838289771078293,0.624000801510372,0.6229570040061074,0.7235823308869498,-0.020604395604395642,-0.019976615945075493,0.009533609949297861,-0.02709277095328133,-0.013929083004415421
B1-WCE,text_r0.3_middle,text,0.3,middle,728,0.6016483516483516,0.5834413697780034,0.6170963384211063,0.630101944549934,0.7243228259911177,-0.02197802197802201,-0.020364223274901394,0.0026291468600322387,-0.019947830409454803,-0.013188587900247462
B1-WCE,text_r0.3_late,text,0.3,late,728,0.5989010989010989,0.5795706120543582,0.6201223065401171,0.638418639188251,0.723581828198224,-0.02472527472527475,-0.024234980998546596,0.00565511497904303,-0.011631135771137724,-0.013929585693141178
B1-WCE,text_r0.4_early,text,0.4,early,728,0.592032967032967,0.5741822821656224,0.6258787473274784,0.6108269379537796,0.7168288984052249,-0.03159340659340659,-0.029623310887282428,0.011411555766404291,-0.039222837005609135,-0.020682515486140307
B1-WCE,text_r0.4_middle,text,0.4,middle,728,0.5810439560439561,0.5631203719134452,0.6228704534798533,0.6143751718592999,0.7118850429101022,-0.04258241758241754,-0.040685221139459604,0.008403261918779159,-0.03567460310008885,-0.02562637098126297
B1-WCE,text_r0.4_late,text,0.4,late,728,0.5741758241758241,0.5541350567191515,0.6320089555580864,0.6210669111595977,0.7083773776371066,-0.0494505494505495,-0.04967053633375329,0.01754176399701235,-0.028982863799791092,-0.02913403625425859
B1-WCE,text_r0.5_early,text,0.5,early,728,0.5782967032967034,0.562987551982652,0.6371051907784991,0.5854116149717944,0.7069514660755425,-0.04532967032967028,-0.040818041070252775,0.022637999217425042,-0.06463815998759437,-0.03055994781582272
B1-WCE,text_r0.5_middle,text,0.5,middle,728,0.5673076923076923,0.5526542039462462,0.6328984120717416,0.598232829210861,0.7033988105451864,-0.05631868131868134,-0.05115138910665862,0.01843122051066748,-0.0518169457485278,-0.03411260334617883
B1-WCE,text_r0.5_late,text,0.5,late,728,0.5521978021978022,0.5347615701711731,0.6497245489486626,0.5812571551454216,0.6923251312792273,-0.0714285714285714,-0.06904402288173173,0.035257357387588506,-0.06879261981396712,-0.04518628261213786
B1-WCE,audio_r0.1_early,audio,0.1,early,728,0.6236263736263736,0.6037502405407743,0.6145749378458156,0.650003052381933,0.7374872460126196,0.0,-5.5352512130513176e-05,0.00010774628474152781,-4.6722577455748926e-05,-2.4167878745595672e-05
B1-WCE,audio_r0.1_middle,audio,0.1,middle,728,0.6195054945054945,0.6009480711971563,0.6156043722447786,0.6493459700065171,0.7356314554996116,-0.004120879120879106,-0.0028575218557485016,0.0011371806837044973,-0.0007038049528717005,-0.001879958391753589
B1-WCE,audio_r0.1_late,audio,0.1,late,728,0.6181318681318682,0.5991402852437276,0.6149009258926406,0.6497893884806544,0.7349208399917873,-0.005494505494505475,-0.004665307809177177,0.0004337343315664599,-0.0002603864787343868,-0.0025905738995779526
B1-WCE,audio_r0.2_early,audio,0.2,early,728,0.6222527472527473,0.6045077245014961,0.6148979045798654,0.6497353710971641,0.7372862933015453,-0.0013736263736263687,0.0007021314485913255,0.00043071301879127333,-0.0003144038622246992,-0.0002251205898199382
B1-WCE,audio_r0.2_middle,audio,0.2,middle,728,0.6208791208791209,0.602978513173511,0.6164522030401033,0.6485339201039885,0.7363456400661523,-0.0027472527472527375,-0.0008270798793937884,0.001985011479029186,-0.0015158548554002893,-0.001165773825212879
B1-WCE,audio_r0.2_late,audio,0.2,late,728,0.6195054945054945,0.6009480711971563,0.6157019139564299,0.6489714919726175,0.7355805815073887,-0.004120879120879106,-0.0028575218557485016,0.001234722395355825,-0.0010782829867712618,-0.0019308323839765107
B1-WCE,audio_r0.3_early,audio,0.3,early,728,0.6208791208791209,0.602978513173511,0.6153810134178007,0.6491802227537089,0.7364710607982966,-0.0027472527472527375,-0.0008270798793937884,0.0009138218567266154,-0.0008695522056798577,-0.0010403530930686022
B1-WCE,audio_r0.3_middle,audio,0.3,middle,728,0.6195054945054945,0.6025612495256917,0.6172218967106317,0.6477115791407108,0.7357630543707757,-0.004120879120879106,-0.0012443435272131431,0.002754705149557557,-0.0023381958186780016,-0.001748359520589493
B1-WCE,audio_r0.3_late,audio,0.3,late,728,0.6222527472527473,0.6045077245014961,0.6166308340667696,0.6480700033817212,0.7370059169418273,-0.0013736263736263687,0.0007021314485913255,0.002163642505695451,-0.0019797715776675995,-0.0005054969495379424
B1-WCE,audio_r0.4_early,audio,0.4,early,728,0.6195054945054945,0.6020663686428217,0.6160988578224903,0.6484129485619181,0.7357737986147151,-0.004120879120879106,-0.0017392244100831178,0.001631666261416198,-0.0016368263974706476,-0.0017376152766500619
B1-WCE,audio_r0.4_middle,audio,0.4,middle,728,0.6153846153846154,0.599034740418021,0.6178167632443237,0.6468901248744929,0.7337237394247905,-0.008241758241758212,-0.00477085263488386,0.0033495716832495637,-0.0031596500848958264,-0.0037876744665746864
B1-WCE,audio_r0.4_late,audio,0.4,late,728,0.6167582417582418,0.599993299712709,0.6174079380151662,0.6471080089637451,0.7343510557375739,-0.006868131868131844,-0.003812293340195838,0.002940746454092147,-0.0029417659956436637,-0.0031603581537913428
B1-WCE,audio_r0.5_early,audio,0.5,early,728,0.614010989010989,0.5976639917855743,0.6172790304031018,0.647407994465728,0.7331247849072277,-0.009615384615384581,-0.006141601267330543,0.0028118388420277363,-0.002641780493660706,-0.004386628984137553
B1-WCE,audio_r0.5_middle,audio,0.5,middle,728,0.614010989010989,0.5990509092941809,0.6184980874922086,0.6459241691898353,0.7332352420795133,-0.009615384615384581,-0.004754683758723899,0.004030895931134482,-0.004125605769553453,-0.004276171811851914
B1-WCE,audio_r0.5_late,audio,0.5,late,728,0.614010989010989,0.5987658654325321,0.6186379834620671,0.6460089579356385,0.7331687507085822,-0.009615384615384581,-0.005039727620372747,0.0041707919009930094,-0.004040817023750254,-0.00434266318278298
B1-WCE,vision_r0.1_early,vision,0.1,early,728,0.6236263736263736,0.6032473595498805,0.6158859103324485,0.6497269069330106,0.7372723837301712,0.0,-0.000558233503024308,0.0014187187713744498,-0.0003228680263781536,-0.00023903016119397602
B1-WCE,vision_r0.1_middle,vision,0.1,middle,728,0.6222527472527473,0.6015115134075407,0.6170604272264537,0.6497693728064329,0.7364513856314405,-0.0013736263736263687,-0.0022940796453641,0.002593235665379612,-0.0002804021529558831,-0.0010600282599246835
B1-WCE,vision_r0.1_late,vision,0.1,late,728,0.6222527472527473,0.6013882889870955,0.615188300558417,0.6498302456236585,0.7365061939063173,-0.0013736263736263687,-0.0024173040658093115,0.0007211089973429008,-0.0002195293357302175,-0.0010052199850478782
B1-WCE,vision_r0.2_early,vision,0.2,early,728,0.6263736263736264,0.6049285823062273,0.6167649209683577,0.6499054649580133,0.7383651969160336,0.0027472527472527375,0.0011229892533224373,0.0022977294072835663,-0.00014431000137549166,0.0008537830246684308
B1-WCE,vision_r0.2_middle,vision,0.2,middle,728,0.6236263736263736,0.6007211095251197,0.619920303748286,0.6499824811257127,0.7365046682724088,0.0,-0.00308448352778512,0.005453112187211895,-6.729383367609643e-05,-0.0010067456189564172
B1-WCE,vision_r0.2_late,vision,0.2,late,728,0.6236263736263736,0.6031993208332538,0.6168033701705409,0.6504781507037907,0.7373160520291081,0.0,-0.0006062722196510384,0.002336178609466777,0.00042837574440190984,-0.00019536186225710406
B1-WCE,vision_r0.3_early,vision,0.3,early,728,0.6263736263736264,0.6031650767584793,0.6187993824727588,0.6490433706189195,0.7377317895073597,0.0027472527472527375,-0.0006405162944255194,0.004332190911684686,-0.0010064043404692802,0.00022037561599452804
B1-WCE,vision_r0.3_middle,vision,0.3,middle,728,0.625,0.600895724259788,0.6231873365999251,0.6497234703862977,0.7367232258382373,0.0013736263736263687,-0.002909868793116832,0.00872014503885099,-0.00032630457309101857,-0.0007881880531278584
B1-WCE,vision_r0.3_late,vision,0.3,late,728,0.6263736263736264,0.6039562876608076,0.619179574363343,0.6495676410598333,0.7379792847092816,0.0027472527472527375,0.00015069460790273492,0.004712382802268933,-0.00048213389955542585,0.00046787081791643814
B1-WCE,vision_r0.4_early,vision,0.4,early,728,0.6318681318681318,0.6060438479190599,0.6251625042449642,0.6457140747835994,0.7391438166178744,0.008241758241758212,0.0022382548661550317,0.010695312683890124,-0.004335700175789325,0.001632402726509219
B1-WCE,vision_r0.4_middle,vision,0.4,middle,728,0.625,0.5988489571477154,0.6274688918716632,0.6492304999748235,0.7359715146224625,0.0013736263736263687,-0.004956635905189466,0.013001700310589115,-0.0008192749845652436,-0.0015398992689027446
B1-WCE,vision_r0.4_late,vision,0.4,late,728,0.6263736263736264,0.6001419211574109,0.6218571103802257,0.6508726169006142,0.7370772510628267,0.0027472527472527375,-0.0036636718954938807,0.007389918819151631,0.000822841941225394,-0.00043416282853847576
B1-WCE,vision_r0.5_early,vision,0.5,early,728,0.6222527472527473,0.5945306009095505,0.630959740103028,0.6432768676766508,0.7333154563291963,-0.0013736263736263687,-0.009274992143354366,0.016492548541953922,-0.006772907282737939,-0.0041959575621689504
B1-WCE,vision_r0.5_middle,vision,0.5,middle,728,0.6236263736263736,0.5951671087618488,0.6312892902335459,0.6492702655287981,0.7345534333617576,0.0,-0.00863848429105607,0.016822098672471753,-0.0007795094305906858,-0.0029579805296076067
B1-WCE,vision_r0.5_late,vision,0.5,late,728,0.6236263736263736,0.5950711684763089,0.6257775035471871,0.6500879935964846,0.7348613220774318,0.0,-0.0087344245765959,0.011310311986112986,3.8218637095854824e-05,-0.0026500918139333862
B1-WCE,text+audio_r0.3_early,text+audio,0.3,early,728,0.5947802197802198,0.5767322749135765,0.6247626235401564,0.6218032685246688,0.7195717562581928,-0.028846153846153855,-0.02707331813932834,0.010295431979082337,-0.02824650643471993,-0.0179396576331724
B1-WCE,text+audio_r0.3_middle,text+audio,0.3,middle,728,0.5934065934065934,0.579799379842823,0.6190923656858913,0.6272582182230984,0.7209132553533293,-0.030219780219780223,-0.024006213210081784,0.004625174124817222,-0.022791556736290408,-0.016598158538035923
B1-WCE,text+audio_r0.3_late,text+audio,0.3,late,728,0.5947802197802198,0.579833894784418,0.6207081458357336,0.6368739175761521,0.7223999289283562,-0.028846153846153855,-0.023971698268486774,0.006240954274659538,-0.013175857383236678,-0.015111484963008959
B1-WCE,text+vision_r0.3_early,text+vision,0.3,early,728,0.6057692307692307,0.5836438571824608,0.6281727141608576,0.62120245045145,0.7238297152043184,-0.017857142857142905,-0.02016173587044401,0.013705522599783526,-0.02884732450793881,-0.013681698687046828
B1-WCE,text+vision_r0.3_middle,text+vision,0.3,middle,728,0.6002747252747253,0.5772901614539366,0.6271237660772525,0.6274325536896789,0.7216901339734898,-0.02335164835164838,-0.026515431598968187,0.01265657451617841,-0.022617221269709886,-0.015821279917875408
B1-WCE,text+vision_r0.3_late,text+vision,0.3,late,728,0.5961538461538461,0.5736671134953221,0.6280451970236315,0.6376659112335986,0.7209949289405073,-0.027472527472527486,-0.030138479557582754,0.013578005462557385,-0.012383863725790145,-0.01651648495085789
B1-WCE,audio+vision_r0.3_early,audio+vision,0.3,early,728,0.6208791208791209,0.5998929387073507,0.6197285508061503,0.6480120075990191,0.7353724928962391,-0.0027472527472527375,-0.003912654345554101,0.0052613592450762026,-0.0020377673603696467,-0.0021389209951261368
B1-WCE,audio+vision_r0.3_middle,audio+vision,0.3,middle,728,0.6167582417582418,0.5955946938505078,0.6249206135520241,0.6472016506960636,0.7329500813411944,-0.006868131868131844,-0.008210899202397037,0.010453421990950007,-0.002848124263325147,-0.004561332550170771
B1-WCE,audio+vision_r0.3_late,audio+vision,0.3,late,728,0.6195054945054945,0.5997958244874692,0.6204975953243754,0.64763430350759,0.7349255512148407,-0.004120879120879106,-0.004009768565435667,0.0060304037633013285,-0.0024154714517987674,-0.0025858626765244974
